row ID,row m/z,row retention time,row identity (main ID),row identity (all IDs),row identity (main ID + details),row comment,row number of detected peaks,noisy_data.mzML Peak status,noisy_data.mzML Peak name,noisy_data.mzML Peak m/z,noisy_data.mzML Peak RT,noisy_data.mzML Peak RT start,noisy_data.mzML Peak RT end,noisy_data.mzML Peak duration time,noisy_data.mzML Peak height,noisy_data.mzML Peak area,noisy_data.mzML Peak charge,noisy_data.mzML Peak # data points,noisy_data.mzML Peak FWHM,noisy_data.mzML Peak tailing factor,noisy_data.mzML Peak asymmetry factor,noisy_data.mzML Peak m/z min,noisy_data.mzML Peak m/z max,
55,100.04299926757812,7.933333333333334,,,,"6176 : MZ=100.043, Time=7.95, Intensity=39490.0, Times=[7.867~7.95],  MZ=[100.0429~100.043]",1,DETECTED,100.0430 m/z @7.93 [noisy_data.mzML],100.04299926757812,7.933333333333334,7.866666666666666,7.95,0.08333333333333393,45219.43359375,85390.3720703125,0,1000,0.16590698122998493,0.5970815645231382,0.2729987408280334,100.04299926757812,100.04299926757812,
56,100.04299926757812,8.35,,,,"6177 : MZ=100.043, Time=8.333, Intensity=989557.4, Times=[7.967~8.767],  MZ=[100.0429~100.043]",1,DETECTED,100.0430 m/z @8.35 [noisy_data.mzML],100.04299926757812,8.35,8.0,8.766666666666667,0.7666666666666675,1009557.875,2.040459816210938E7,0,1000,0.31262279952792404,0.9752937708527614,1.138388052930147,100.04299926757812,100.04299926757812,
57,100.04299926757812,9.016666666666667,,,,"6180 : MZ=100.043, Time=9.083, Intensity=3806.6, Times=[8.967~9.083],  MZ=[100.0429~100.043]",1,DETECTED,100.0430 m/z @9.02 [noisy_data.mzML],100.04299926757812,9.016666666666667,8.966666666666667,9.083333333333334,0.11666666666666714,7145.16845703125,20506.613342285156,0,1000,0.10766447509040233,0.6680549435193488,0.3184198929840275,100.04299926757812,100.04299926757812,
58,100.04399871826172,8.316666666666666,,,,"6314 : MZ=100.044, Time=8.333, Intensity=1060862.8, Times=[7.917~8.8],  MZ=[100.0439~100.044]",1,DETECTED,100.0440 m/z @8.32 [noisy_data.mzML],100.04399871826172,8.316666666666666,7.916666666666667,8.8,0.8833333333333337,1107043.25,2.1251397888641357E7,0,1000,0.27898401657061633,1.11028998041749,1.3730316687592383,100.04399871826172,100.04399871826172,
59,100.04499816894531,8.35,,,,"6463 : MZ=100.045, Time=8.333, Intensity=1017075.3, Times=[8.0~8.683],  MZ=[100.0449~100.045]",1,DETECTED,100.0450 m/z @8.35 [noisy_data.mzML],100.04499816894531,8.35,8.0,8.683333333333334,0.6833333333333336,1044224.1875,2.032309406347656E7,0,1000,0.3586236242707841,1.0902369044397222,0.8878232484174473,100.04499816894531,100.04499816894531,
60,100.04499816894531,8.75,,,,"6464 : MZ=100.045, Time=8.733, Intensity=57002.4, Times=[8.7~8.817],  MZ=[100.0449~100.045]",1,DETECTED,100.0450 m/z @8.75 [noisy_data.mzML],100.04499816894531,8.75,8.7,8.816666666666666,0.11666666666666714,106419.4296875,222771.46166992188,0,1000,0.32414423280978966,1.0602507063914706,1.5839944907641754,100.04499816894531,100.04499816894531,
61,100.0459976196289,8.316666666666666,,,,"6620 : MZ=100.046, Time=8.333, Intensity=965999.4, Times=[8.067~8.767],  MZ=[100.0459~100.046]",1,DETECTED,100.0460 m/z @8.32 [noisy_data.mzML],100.0459976196289,8.316666666666666,8.066666666666666,8.766666666666667,0.7000000000000011,977928.0625,2.0204030284667965E7,0,1000,0.3267860818500985,1.2018287767386364,1.3308491990824858,100.0459976196289,100.0459976196289,
62,100.0469970703125,8.35,,,,"6771 : MZ=100.047, Time=8.333, Intensity=1031479.7, Times=[8.05~8.667],  MZ=[100.0469~100.047]",1,DETECTED,100.0470 m/z @8.35 [noisy_data.mzML],100.0469970703125,8.35,8.05,8.666666666666666,0.6166666666666654,1062327.5,1.9867269455566395E7,0,1000,0.46974385591942536,0.9715177182383484,0.9120250855815945,100.0469970703125,100.0469970703125,
63,100.0479965209961,8.35,,,,"6914 : MZ=100.048, Time=8.367, Intensity=1051263.1, Times=[7.867~8.667],  MZ=[100.0479~100.048]",1,DETECTED,100.0480 m/z @8.35 [noisy_data.mzML],100.0479965209961,8.35,7.866666666666666,8.666666666666666,0.7999999999999998,1090404.125,2.0936929337158196E7,0,1000,0.3465515886621233,0.9617004652625258,0.7587873965172935,100.0479965209961,100.0479965209961,
64,100.0479965209961,8.7,,,,"6915 : MZ=100.048, Time=8.7, Intensity=106648.2, Times=[8.683~8.8],  MZ=[100.0479~100.048]",1,DETECTED,100.0480 m/z @8.70 [noisy_data.mzML],100.0479965209961,8.7,8.7,8.8,0.10000000000000142,119788.2890625,267310.7430419922,0,1000,0.037775434806945896,null,null,100.0479965209961,100.0479965209961,
65,100.04900360107422,8.316666666666666,,,,"7058 : MZ=100.049, Time=8.367, Intensity=989278.6, Times=[7.933~8.7],  MZ=[100.049~100.0491]",1,DETECTED,100.0490 m/z @8.32 [noisy_data.mzML],100.04900360107422,8.316666666666666,7.966666666666667,8.683333333333334,0.7166666666666668,1051269.0,2.024515384960937E7,0,1000,0.3359954750989438,0.9926582784716423,1.1716438777493599,100.04900360107422,100.04900360107422,
66,100.05000305175781,8.333333333333334,,,,"7209 : MZ=100.05, Time=8.35, Intensity=989504.6, Times=[7.933~8.7],  MZ=[100.05~100.0501]",1,DETECTED,100.0500 m/z @8.33 [noisy_data.mzML],100.05000305175781,8.333333333333334,7.966666666666667,8.7,0.7333333333333325,1005378.375,2.0109291249999985E7,0,1000,12.764771091011532,1.0654216996103953,1.154823752107703,100.05000305175781,100.05000305175781,
67,100.05000305175781,8.733333333333333,,,,"7210 : MZ=100.05, Time=8.717, Intensity=72058.5, Times=[8.717~8.8],  MZ=[100.05~100.0501]",1,DETECTED,100.0500 m/z @8.73 [noisy_data.mzML],100.05000305175781,8.733333333333333,8.716666666666667,8.8,0.08333333333333393,97709.046875,202585.6239013672,0,1000,0.0449571610379369,1.8757255850045595,1.9395337630972913,100.05000305175781,100.05000305175781,
68,100.0510025024414,7.933333333333334,,,,"7359 : MZ=100.051, Time=7.933, Intensity=46362.0, Times=[7.783~7.933],  MZ=[100.051~100.0511]",1,DETECTED,100.0510 m/z @7.93 [noisy_data.mzML],100.0510025024414,7.933333333333334,7.783333333333333,7.933333333333334,0.15000000000000036,91271.3203125,80882.04296875,0,1000,0.18592329332989088,0.5,null,100.0510025024414,100.0510025024414,
69,100.0510025024414,8.333333333333334,,,,"7361 : MZ=100.051, Time=8.333, Intensity=1016631.5, Times=[8.05~8.667],  MZ=[100.051~100.0511]",1,DETECTED,100.0510 m/z @8.33 [noisy_data.mzML],100.0510025024414,8.333333333333334,8.05,8.666666666666666,0.6166666666666654,1066843.125,1.95678664892578E7,0,1000,0.2973161018567563,1.0905805357908127,0.9915804291660306,100.0510025024414,100.0510025024414,
70,100.0510025024414,8.7,,,,"7362 : MZ=100.051, Time=8.733, Intensity=41325.5, Times=[8.683~8.8],  MZ=[100.051~100.0511]",1,DETECTED,100.0510 m/z @8.70 [noisy_data.mzML],100.0510025024414,8.7,8.683333333333334,8.8,0.11666666666666714,73825.8671875,217078.41455078125,0,1000,0.04877199308429425,3.8782952216425857,4.2790589423917575,100.0510025024414,100.0510025024414,
71,100.052001953125,8.3,,,,"7514 : MZ=100.052, Time=8.383, Intensity=997395.8, Times=[8.0~8.617],  MZ=[100.052~100.0521]",1,DETECTED,100.0520 m/z @8.30 [noisy_data.mzML],100.052001953125,8.3,8.016666666666667,8.616666666666667,0.5999999999999996,1008094.9375,1.950520653417969E7,0,1000,0.3420406948446004,1.0257149187705197,1.2000606806616652,100.052001953125,100.052001953125,
72,100.052001953125,8.65,,,,"7515 : MZ=100.052, Time=8.633, Intensity=137670.9, Times=[8.633~8.8],  MZ=[100.052~100.0521]",1,DETECTED,100.0520 m/z @8.65 [noisy_data.mzML],100.052001953125,8.65,8.633333333333333,8.8,0.16666666666666785,160411.125,615083.2481079102,0,1000,0.04296219698622217,4.568752077244017,12.74456155388077,100.052001953125,100.052001953125,
73,100.0530014038086,8.366666666666667,,,,"7667 : MZ=100.053, Time=8.383, Intensity=995629.6, Times=[8.05~8.75],  MZ=[100.053~100.0531]",1,DETECTED,100.0530 m/z @8.37 [noisy_data.mzML],100.0530014038086,8.366666666666667,8.05,8.733333333333333,0.6833333333333318,1021954.25,2.025844901367188E7,0,1000,0.31275879371460924,0.8948099699926216,0.925979580262175,100.0530014038086,100.0530014038086,
74,100.05400085449219,8.333333333333334,,,,"7820 : MZ=100.054, Time=8.317, Intensity=1019926.5, Times=[8.017~8.733],  MZ=[100.054~100.0541]",1,DETECTED,100.0540 m/z @8.33 [noisy_data.mzML],100.05400085449219,8.333333333333334,8.016666666666667,8.7,0.6833333333333318,1066026.625,2.049676779785156E7,0,1000,0.3383012957732827,1.1212204777503065,0.9816612711643916,100.05400085449219,100.05400085449219,
75,100.05500030517578,0.06666666666666667,,,,"7896 : MZ=100.055, Time=0.05, Intensity=4202.9, Times=[0.017~0.1],  MZ=[100.055~100.0551]",1,DETECTED,100.0550 m/z @0.07 [noisy_data.mzML],100.05500030517578,0.06666666666666667,0.016666666666666666,0.1,0.08333333333333334,6787.34033203125,16100.546752929688,0,1000,0.08823228157743826,0.661077528819104,0.4504394475079143,100.05500030517578,100.05500030517578,
76,100.05500030517578,8.033333333333333,,,,"7964 : MZ=100.055, Time=8.017, Intensity=125138.8, Times=[7.883~8.033],  MZ=[100.055~100.0551]",1,DETECTED,100.0550 m/z @8.03 [noisy_data.mzML],100.05500030517578,8.033333333333333,7.883333333333334,8.033333333333333,0.14999999999999947,162301.40625,466933.84228515415,0,1000,0.03679910267727404,0.5,null,100.05500030517578,100.05500030517578,
77,100.05500030517578,8.3,,,,"7965 : MZ=100.055, Time=8.317, Intensity=1015286.4, Times=[8.05~8.667],  MZ=[100.055~100.0551]",1,DETECTED,100.0550 m/z @8.30 [noisy_data.mzML],100.05500030517578,8.3,8.05,8.666666666666666,0.6166666666666654,1033220.0,2.0158301793945312E7,0,1000,0.3414272822555944,1.2485647112922527,1.5713384651953266,100.05500030517578,100.05500030517578,
78,100.05500030517578,8.7,,,,"7966 : MZ=100.055, Time=8.7, Intensity=70862.6, Times=[8.683~8.85],  MZ=[100.055~100.0551]",1,DETECTED,100.0550 m/z @8.70 [noisy_data.mzML],100.05500030517578,8.7,8.683333333333334,8.85,0.16666666666666607,112509.2890625,331753.5333251953,0,1000,0.590663341151874,2.498209231853483,9.505269945846855,100.05500030517578,100.05500030517578,
79,100.05599975585938,8.35,,,,"8107 : MZ=100.056, Time=8.35, Intensity=1015555.1, Times=[8.0~8.65],  MZ=[100.056~100.0561]",1,DETECTED,100.0560 m/z @8.35 [noisy_data.mzML],100.05599975585938,8.35,8.033333333333333,8.65,0.6166666666666671,1047297.3125,2.0347414373046856E7,0,1000,0.28986063137955576,1.0316972331653382,0.9106373406442317,100.05599975585938,100.05599975585938,
80,100.05599975585938,8.75,,,,"8109 : MZ=100.056, Time=8.75, Intensity=37116.6, Times=[8.75~8.85],  MZ=[100.056~100.0561]",1,DETECTED,100.0560 m/z @8.75 [noisy_data.mzML],100.05599975585938,8.75,8.75,8.85,0.09999999999999964,68484.5390625,57473.46551513672,0,1000,0.009096930819019633,null,null,100.05599975585938,100.05599975585938,
81,100.05699920654297,8.35,,,,"8247 : MZ=100.057, Time=8.35, Intensity=998386.3, Times=[8.033~8.65],  MZ=[100.0569~100.057]",1,DETECTED,100.0570 m/z @8.35 [noisy_data.mzML],100.05699920654297,8.35,8.033333333333333,8.65,0.6166666666666671,1001529.75,2.009022929785156E7,0,1000,0.3094037022376721,0.9813371304543546,0.8452715923590733,100.05699920654297,100.05699920654297,
82,100.05699920654297,8.683333333333334,,,,"8248 : MZ=100.057, Time=8.683, Intensity=96944.1, Times=[8.667~8.867],  MZ=[100.0569~100.057]",1,DETECTED,100.0570 m/z @8.68 [noisy_data.mzML],100.05699920654297,8.683333333333334,8.666666666666666,8.866666666666667,0.20000000000000107,138006.359375,343561.298828125,0,1000,0.039648286707414826,4.440206919064532,5.964545336012273,100.05699920654297,100.05699920654297,
83,100.05799865722656,8.35,,,,"8381 : MZ=100.058, Time=8.367, Intensity=977926.1, Times=[8.05~8.667],  MZ=[100.0579~100.058]",1,DETECTED,100.0580 m/z @8.35 [noisy_data.mzML],100.05799865722656,8.35,8.05,8.666666666666666,0.6166666666666654,997376.0625,1.9608377832031243E7,0,1000,0.34545642770696183,1.0577075944565415,0.872104919498879,100.05799865722656,100.05799865722656,
84,100.05799865722656,8.7,,,,"8382 : MZ=100.058, Time=8.7, Intensity=88134.7, Times=[8.683~8.8],  MZ=[100.0579~100.058]",1,DETECTED,100.0580 m/z @8.70 [noisy_data.mzML],100.05799865722656,8.7,8.683333333333334,8.8,0.11666666666666714,122015.1875,294772.3255004883,0,1000,0.07955991945753027,2.8201085211569503,3.8902661529114093,100.05799865722656,100.05799865722656,
85,100.05899810791016,8.333333333333334,,,,"8524 : MZ=100.059, Time=8.317, Intensity=1016866.3, Times=[8.017~8.683],  MZ=[100.0589~100.059]",1,DETECTED,100.0590 m/z @8.33 [noisy_data.mzML],100.05899810791016,8.333333333333334,8.033333333333333,8.666666666666666,0.6333333333333329,1071727.0,1.902863603515625E7,0,1000,0.37567400297747433,1.1282808243371008,1.1461719393547654,100.05899810791016,100.05899810791016,
86,100.05999755859375,8.333333333333334,,,,"8675 : MZ=100.06, Time=8.333, Intensity=1006754.4, Times=[8.067~8.717],  MZ=[100.0599~100.06]",1,DETECTED,100.0600 m/z @8.33 [noisy_data.mzML],100.05999755859375,8.333333333333334,8.066666666666666,8.716666666666667,0.6500000000000004,1049386.25,1.9765397468750004E7,0,1000,0.3050594154786328,1.1193591899643183,1.1452653857557364,100.05999755859375,100.05999755859375,
87,100.06099700927734,8.366666666666667,,,,"8827 : MZ=100.061, Time=8.35, Intensity=1045609.9, Times=[7.783~8.65],  MZ=[100.0609~100.061]",1,DETECTED,100.0610 m/z @8.37 [noisy_data.mzML],100.06099700927734,8.366666666666667,7.783333333333333,8.65,0.8666666666666671,1136344.875,2.1394694754150387E7,0,1000,0.3113474149385915,0.8196787049532909,0.7333699163490253,100.06099700927734,100.06099700927734,
88,100.06099700927734,8.75,,,,"8829 : MZ=100.061, Time=8.733, Intensity=137615.3, Times=[8.667~8.8],  MZ=[100.0609~100.061]",1,DETECTED,100.0610 m/z @8.75 [noisy_data.mzML],100.06099700927734,8.75,8.666666666666666,8.8,0.13333333333333464,159854.78125,687285.0744628906,0,1000,0.26668476888507264,0.6009701776483987,0.7876958533610947,100.06099700927734,100.06099700927734,
89,100.06199645996094,8.383333333333333,,,,"8979 : MZ=100.062, Time=8.333, Intensity=1001291.1, Times=[7.95~8.633],  MZ=[100.0619~100.062]",1,DETECTED,100.0620 m/z @8.38 [noisy_data.mzML],100.06199645996094,8.383333333333333,7.983333333333333,8.633333333333333,0.6499999999999995,1050301.75,2.0026447082031235E7,0,1000,0.3037601275148134,0.8843871410155705,0.687571266465025,100.06199645996094,100.06199645996094,
90,100.06300354003906,7.983333333333333,,,,"9122 : MZ=100.063, Time=8.0, Intensity=75708.2, Times=[7.883~8.0],  MZ=[100.063~100.0631]",1,DETECTED,100.0630 m/z @7.98 [noisy_data.mzML],100.06300354003906,7.983333333333333,7.883333333333334,8.0,0.11666666666666625,98164.8046875,264482.51051330566,0,1000,0.03293365866914133,0.5652089332590493,0.19749820979796254,100.06300354003906,100.06300354003906,
91,100.06300354003906,8.333333333333334,,,,"9123 : MZ=100.063, Time=8.35, Intensity=1032159.8, Times=[8.017~8.667],  MZ=[100.063~100.0631]",1,DETECTED,100.0630 m/z @8.33 [noisy_data.mzML],100.06300354003906,8.333333333333334,8.033333333333333,8.666666666666666,0.6333333333333329,1055619.375,2.0083482562500004E7,0,1000,0.3681849609591339,0.9736221318447403,1.0623343060637431,100.06300354003906,100.06300354003906,
92,100.06300354003906,8.716666666666667,,,,"9124 : MZ=100.063, Time=8.7, Intensity=58797.3, Times=[8.683~8.8],  MZ=[100.063~100.0631]",1,DETECTED,100.0630 m/z @8.72 [noisy_data.mzML],100.06300354003906,8.716666666666667,8.683333333333334,8.8,0.11666666666666714,71045.46875,191343.16479492188,0,1000,0.0574955652406377,1.2536132359705432,2.6398568771334134,100.06300354003906,100.06300354003906,
93,100.06400299072266,8.333333333333334,,,,"9271 : MZ=100.064, Time=8.333, Intensity=1054666.9, Times=[7.883~8.633],  MZ=[100.064~100.0641]",1,DETECTED,100.0640 m/z @8.33 [noisy_data.mzML],100.06400299072266,8.333333333333334,7.883333333333334,8.633333333333333,0.7499999999999991,1077213.25,2.0559924044006348E7,0,1000,0.2905130559455795,0.901202856471841,0.9185479596290836,100.06400299072266,100.06400299072266,
94,100.06500244140625,8.4,,,,"9421 : MZ=100.065, Time=8.383, Intensity=994565.8, Times=[7.933~8.65],  MZ=[100.065~100.0651]",1,DETECTED,100.0650 m/z @8.40 [noisy_data.mzML],100.06500244140625,8.4,7.95,8.65,0.7000000000000002,1033273.5625,2.001009614013671E7,0,1000,0.28886206768650524,0.8340832882266872,0.5755355494429825,100.06500244140625,100.06500244140625,
95,100.06500244140625,8.683333333333334,,,,"9422 : MZ=100.065, Time=8.683, Intensity=99329.5, Times=[8.667~8.8],  MZ=[100.065~100.0651]",1,DETECTED,100.0650 m/z @8.68 [noisy_data.mzML],100.06500244140625,8.683333333333334,8.683333333333334,8.8,0.11666666666666714,129687.3515625,264899.97412109375,0,1000,0.017799816048340134,null,null,100.06500244140625,100.06500244140625,
96,100.06600189208984,7.966666666666667,,,,"9577 : MZ=100.066, Time=7.983, Intensity=91854.5, Times=[7.9~8.017],  MZ=[100.066~100.0661]",1,DETECTED,100.0660 m/z @7.97 [noisy_data.mzML],100.06600189208984,7.966666666666667,7.9,8.016666666666667,0.11666666666666714,95395.6796875,306233.64236450545,0,1000,0.1250598615173928,1.0450112064508632,0.7299773272797789,100.06600189208984,100.06600189208984,
97,100.06600189208984,8.35,,,,"9578 : MZ=100.066, Time=8.367, Intensity=1033431.2, Times=[8.033~8.683],  MZ=[100.066~100.0661]",1,DETECTED,100.0660 m/z @8.35 [noisy_data.mzML],100.06600189208984,8.35,8.05,8.65,0.5999999999999996,1098418.25,2.0195850242675778E7,0,1000,0.3633981751887596,0.9587387714925301,0.7876108666278322,100.06600189208984,100.06600189208984,
98,100.06700134277344,8.316666666666666,,,,"9735 : MZ=100.067, Time=8.317, Intensity=1025534.4, Times=[8.033~8.633],  MZ=[100.067~100.0671]",1,DETECTED,100.0670 m/z @8.32 [noisy_data.mzML],100.06700134277344,8.316666666666666,8.033333333333333,8.633333333333333,0.5999999999999996,1074570.375,2.039702514453124E7,0,1000,0.6256213103652737,1.0938089416734564,1.290113396680476,100.06700134277344,100.06700134277344,
99,100.06800079345703,7.966666666666667,,,,"9884 : MZ=100.068, Time=7.95, Intensity=98603.4, Times=[7.917~8.017],  MZ=[100.068~100.0681]",1,DETECTED,100.0680 m/z @7.97 [noisy_data.mzML],100.06800079345703,7.966666666666667,7.916666666666667,8.016666666666667,0.10000000000000053,107281.8046875,383052.7895507837,0,1000,0.10843417045884696,1.0000000000000089,1.0000000000000178,100.06800079345703,100.06800079345703,
100,100.06800079345703,8.333333333333334,,,,"9885 : MZ=100.068, Time=8.35, Intensity=998758.6, Times=[8.033~8.617],  MZ=[100.068~100.0681]",1,DETECTED,100.0680 m/z @8.33 [noisy_data.mzML],100.06800079345703,8.333333333333334,8.033333333333333,8.616666666666667,0.5833333333333339,1070554.25,1.9380264968749985E7,0,1000,0.3209456244765949,0.9534578711903335,1.1182577711121966,100.06800079345703,100.06800079345703,
101,100.06800079345703,8.75,,,,"9887 : MZ=100.068, Time=8.75, Intensity=52614.5, Times=[8.717~8.817],  MZ=[100.068~100.0681]",1,DETECTED,100.0680 m/z @8.75 [noisy_data.mzML],100.06800079345703,8.75,8.716666666666667,8.816666666666666,0.09999999999999964,96231.4375,206158.89379882812,0,1000,0.04252619300530114,1.087388564139568,0.4964144222863016,100.06800079345703,100.06800079345703,
102,100.06900024414062,7.95,,,,"10026 : MZ=100.069, Time=7.967, Intensity=86009.2, Times=[7.883~7.983],  MZ=[100.069~100.0691]",1,DETECTED,100.0690 m/z @7.95 [noisy_data.mzML],100.06900024414062,7.95,7.883333333333334,7.983333333333333,0.09999999999999964,136153.53125,305919.046875,0,1000,0.04773232701854013,0.7569710864919922,0.32356376527468905,100.06900024414062,100.06900024414062,
103,100.06900024414062,8.35,,,,"10027 : MZ=100.069, Time=8.367, Intensity=1031973.2, Times=[8.0~8.683],  MZ=[100.069~100.0691]",1,DETECTED,100.0690 m/z @8.35 [noisy_data.mzML],100.06900024414062,8.35,8.0,8.683333333333334,0.6833333333333336,1090485.25,2.0554315037597645E7,0,1000,0.3056305113387783,0.9524280043331635,0.9662547138990192,100.06900024414062,100.06900024414062,
104,100.06999969482422,7.933333333333334,,,,"10174 : MZ=100.07, Time=7.95, Intensity=118045.8, Times=[7.883~7.983],  MZ=[100.07~100.0701]",1,DETECTED,100.0700 m/z @7.93 [noisy_data.mzML],100.06999969482422,7.933333333333334,7.883333333333334,7.983333333333333,0.09999999999999964,215141.734375,378016.5,0,1000,1.3470478557662924,0.6680944125750488,0.08521033147920601,100.06999969482422,100.06999969482422,
105,100.06999969482422,8.35,,,,"10175 : MZ=100.07, Time=8.367, Intensity=1017033.2, Times=[8.0~8.7],  MZ=[100.07~100.0701]",1,DETECTED,100.0700 m/z @8.35 [noisy_data.mzML],100.06999969482422,8.35,8.0,8.666666666666666,0.6666666666666661,1162706.875,1.936076479345702E7,0,1000,0.4021201934499974,0.958080535162675,0.8851420363574685,100.06999969482422,100.06999969482422,
106,100.07099914550781,7.983333333333333,,,,"10329 : MZ=100.071, Time=8.033, Intensity=181607.7, Times=[7.917~8.05],  MZ=[100.0709~100.071]",1,DETECTED,100.0710 m/z @7.98 [noisy_data.mzML],100.07099914550781,7.983333333333333,7.916666666666667,8.05,0.13333333333333375,228287.046875,1058863.4362793055,0,1000,0.034593163010320005,1.0000000000000067,1.0000000000000133,100.07099914550781,100.07099914550781,
107,100.07099914550781,8.3,,,,"10330 : MZ=100.071, Time=8.317, Intensity=1009644.2, Times=[8.067~8.667],  MZ=[100.0709~100.071]",1,DETECTED,100.0710 m/z @8.30 [noisy_data.mzML],100.07099914550781,8.3,8.066666666666666,8.666666666666666,0.5999999999999996,1032181.0,1.987570774804688E7,0,1000,0.41806643605837124,1.2565134131120217,2.027283453767519,100.07099914550781,100.07099914550781,
108,100.07099914550781,8.716666666666667,,,,"10331 : MZ=100.071, Time=8.717, Intensity=133558.1, Times=[8.683~8.8],  MZ=[100.0709~100.071]",1,DETECTED,100.0710 m/z @8.72 [noisy_data.mzML],100.07099914550781,8.716666666666667,8.683333333333334,8.8,0.11666666666666714,223379.34375,484460.32177734375,0,1000,0.17185695067671602,2.6661677135484845,7.647553235488017,100.07099914550781,100.07099914550781,
109,100.0719985961914,7.95,,,,"10482 : MZ=100.072, Time=7.95, Intensity=60733.2, Times=[7.867~7.983],  MZ=[100.0719~100.072]",1,DETECTED,100.0720 m/z @7.95 [noisy_data.mzML],100.0719985961914,7.95,7.866666666666666,7.966666666666667,0.10000000000000053,120053.8125,201680.10540771484,0,1000,0.26314773672064895,0.6367189067577276,0.24661347402307843,100.0719985961914,100.0719985961914,
110,100.0719985961914,8.366666666666667,,,,"10483 : MZ=100.072, Time=8.35, Intensity=1068822.6, Times=[8.0~8.8],  MZ=[100.0719~100.072]",1,DETECTED,100.0720 m/z @8.37 [noisy_data.mzML],100.0719985961914,8.366666666666667,8.016666666666667,8.8,0.7833333333333332,1093995.5,2.158690126992033E7,0,1000,0.3362858567820588,1.0213228006068558,1.2522914399738074,100.0719985961914,100.0719985961914,
111,100.072998046875,8.016666666666667,,,,"10636 : MZ=100.073, Time=8.033, Intensity=144134.2, Times=[7.867~8.033],  MZ=[100.0729~100.073]",1,DETECTED,100.0730 m/z @8.02 [noisy_data.mzML],100.072998046875,8.016666666666667,7.866666666666666,8.033333333333333,0.16666666666666696,211146.734375,402361.6598401055,0,1000,0.05840944017861727,1.0011382539772566,0.30313797581232177,100.072998046875,100.072998046875,
112,100.072998046875,8.35,,,,"10637 : MZ=100.073, Time=8.367, Intensity=1039413.7, Times=[8.05~8.65],  MZ=[100.0729~100.073]",1,DETECTED,100.0730 m/z @8.35 [noisy_data.mzML],100.072998046875,8.35,8.05,8.616666666666667,0.5666666666666664,1098278.375,1.952426730078123E7,0,1000,0.2863170255893639,1.0000758558717624,0.9582333370515171,100.072998046875,100.072998046875,
113,100.0739974975586,8.316666666666666,,,,"10791 : MZ=100.074, Time=8.333, Intensity=1029954.4, Times=[8.033~8.617],  MZ=[100.0739~100.074]",1,DETECTED,100.0740 m/z @8.32 [noisy_data.mzML],100.0739974975586,8.316666666666666,8.05,8.616666666666667,0.5666666666666664,1047889.3125,2.0098238711914055E7,0,1000,0.2997282394424623,1.091477981019687,1.0959228920224369,100.0739974975586,100.0739974975586,
114,100.0739974975586,8.733333333333333,,,,"10793 : MZ=100.074, Time=8.733, Intensity=71010.0, Times=[8.717~8.85],  MZ=[100.0739~100.074]",1,DETECTED,100.0740 m/z @8.73 [noisy_data.mzML],100.0739974975586,8.733333333333333,8.716666666666667,8.85,0.13333333333333286,84089.3515625,198641.57690429688,0,1000,0.23821665801198222,3.0358711912665854,4.2226911604692585,100.0739974975586,100.0739974975586,
